	Unnamed: 0	shoeName	amazonFeatureBullets	amazonReviews	link
524	14	Vivobarefoot Primus Lux	"['100% Leather', 'Imported', 'Synthetic sole', 'Shaft measures approximately not_applicable from arch', 'Unlined leather upper,Premium everyday shoe', ""If you're in-between sizes, we recommend you size up."", 'Wide, thin and flexible']"	The shoe itself is pretty decent. It looks as expected and the surface material held together well. The sole is very flexible, as advertised, but they don't tell you that it also stretches over time. The best shoe I've had in ages. This is such a great, comfortable, stylish and flexible shoe. I've tried many other minimal/barefoot shoes - some of which I've quite liked, none of which I've loved - and this is hands-down my favorite. They are extremely comfortable (considering they are a minimal shoe with an inevitable lack of cushiness), and fit just as I'd expect and are nice and wide in the front leaving plenty of space for the toes to spread out as they naturally should. As someone who has some degree of foot discomfort/plantar fasciitis, this has been very welcome. They are also very well constructed, at least after several weeks worth of use, which hasn't been the case with some other Vivo shoes I've owned in the past. My only wish would be that they would offer them in other colors too. The blue wouldn't have been my first choice, but fortunately it's rather dark and quite close to black as another reviewer commented, so it's pretty neutral and doesn't clash with black or grey pants. I would love to see this shoe in other color options too such as black, grey, browns, army green, etc as well. I'm pretty sure I would purchase them all if they were tasteful. But this is an all around fantastic and unique shoe which I hope they continue to make for many years to come. Read more Awesome. This neutral shoe can allow you to wear them with anything in the wardrobe and they feel amazing!!!. These fit me great. The leather is good quality and the color is a deep navy blue. Now I have the BEST SHOES ever!. I absolutely love these. Amazing shoe. I just wish I had known to buy a half size to small. The shoe will stretch marginally that makes for a suboptimal fit. I am a big fan of Vivobarefoot shoes, this is the fourth pair that I have purchased. The leather on this pair is high quality, and the shoes are quite comfortable	https://www.amazon.com/Vivobarefoot-Primus-Everyday-Trainer-Sneaker/dp/B01N33VZIB?SubscriptionId=AKIAING73PPL74JOUHRA&tag=runrepcom-rn-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B01N376D8A&psc=1
525	15	Mizuno Wave Horizon			https://www.amazon.com/s?k=Mizuno+Wave+Horizon
526	16	Adidas Pure Boost DPR LTD	"['Textile', 'Imported', ""A wide platform and low midsole drop give the PureBOOST DPR LTD running shoes a close-to-the-ground feeling you'll appreciate."", 'Predecessor: None.', 'Support Type: Neutral.', 'Cushioning: Lightweight, flexible response.', 'Surface: Road. Differential: 8mm. Primeknit textile upper wraps the foot for a snug, adaptive fit. Lace-up closure. Bootie construction. Contoured tongue and collar. Soft suede linings. Foam insole. FITCOUNTER molded heel counter provides a natural fit that allows optimal movement of the Achilles. boost midsole features energy-returning properties to keep every step charged with light, quick, endless energy. Full-length man-made outsole delivers lightweight, durable performance. Impo']"	I liked the style the most and they were pretty comfortable. What I didnt like was the color. It looked like a faded red, but I received the shoes. Love this shoe. Decided to just get basics for a year- then they make a really interesting shoe like this and...	https://www.amazon.com/dp/B074HH1GBL/ref=asc_df_B074HH1GBL1555758000000?tag=runrepcom-20&creative=395261&creativeASIN=B074HH1GBL&linkCode=asn&psc=1
527	17	Skechers GOrun Forza	['Mesh^Synthetic', 'Seamless mesh and synthetic upper - Lightweight and comfortable.', 'Reflective detail - Added safety.', 'Two part midsole - Promotes a smooth heel to toe transition.', 'Next Generation Resalyte - Delivers lightweight cushioning and added response.', 'Medial counters - Provide motion control.']	"Great running shoes. But the fit was smaller than a previous pair of Go Run Ride 4 that this replaces. My usual size is US10 but based on reviews I bought size 9.5 for my Ride 4 which fitted perfectly. Skechers please be consistent in your sizing. I would have returned them if not for the fact that I asked a friend in NY to bring it back to Singapore where I reside. Very comfortable good for walking and jogging very comfortable shoe just purchased two pairs both meet expectations The best running shoe out there for the price. Some people shun me bus they're sketchers but honestly once you work out in them you're gonna be like ""Dang man forget everyone, these shoes rock"" Although they're cheap they don't feel cheaply made and actually feel like marshmallows. But in a good way. Really comfortable sneaker im on my second pair and buying a 3rd before the go away This was a replacement purchase as my old ""Go Run"" shoes were worn out. Happy to find good deal on great shoes--lightwieght with full support. Seems like a great shoe, but my normal size (11.5) was way too tight, not sure if I should have gone with half a size or full size larger. Their shoes are extremely comfortable and plush, especially for someone of larger size, like me. The Forzas provide great stability and comfort for short and long runs. Love these as I wear them every day. In the evening you want to remove them. Excellent quality."	https://www.amazon.com/Skechers-Performance-Forza-Boston-Running/dp/B013H48WIC?SubscriptionId=AKIAING73PPL74JOUHRA&tag=runrepcom-rn-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B01BQUXGJO&psc=1
528	18	Inov-8 Parkclaw 275	['Fabric,Manmade,Mesh', 'Imported', 'Ultra smooth and cushioned ride: Run effortlessly over any road conditions with new Powerflow+ midsole technology. Powerflow+ delivers 10% better shock absorption and 25% better energy return than standard midsoles.', 'Versatile grip: Slightly more aggressive, trail-style stud pattern compared to a road specific shoe but the design of the studs ensures it feels smooth when running on roads.', 'Get more support: External Heel Counter wraps around the rear of the shoe and provides support in the heel. Delivering this extra hold aids foot stability and helps a fatigued runner maintain a better gait.', 'Increased durability: Features more protective, durable upper materials better suited to handling trail debris and environments.']	I love Inov-8 products - I have worn their shoes and other running gear for a while now and their products are solid. At the price they are offered for I was suspicious and should have trusted my gut. Buy from a running store or straight from Inov-8 if you want to make sure you authentic products. These are almost certainly not. These shoes are Great!Ive had them about a week and a half and have round 20 miles on them with about 15000 elevation gain.There probably the most comfortable shoes Ive had. Not the stickiest rubber or best grip but just ran Quest for the Crest 50k with 12,000ft of climbing and 12,000ft of descent in extremely wet and muddy trails and they performed above my expectations. Great shoes by inov8 , love the new sticky grip. Love these shoes, great fit, comfortable The color Terrible shoe. No one cares	https://www.amazon.com/Inov-8-Mens-Parkclaw-Trail-Running/dp/B073XD1SDP?SubscriptionId=AKIAING73PPL74JOUHRA&tag=runrepcom-rn-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B074N8DNT5&psc=1
529	19	Adidas AlphaBounce Parley	['Textile and Synthetic', 'Imported', 'Rubber sole', 'Shaft measures approximately low-top from arch', 'Imported', 'adidas']	Yes these are good looking shoes!!!!!!!!!!!. Love them. These shoes were a little tight, but my husband loved the color and quality. Super comfortable and provide good arch support. Perfect fit. Very comfortable and they look slick. Not dirty or anything - was very careful when wearing. They didnt fit as I expected they are small at the entrance of the show which causes tightness around my ankle area The running shoe is of good quality. Amazing shoes at a great price that are helping to save the planet!	https://www.amazon.com/adidas-Originals-Alphabounce-Parley-Running/dp/B075QJXTKD?SubscriptionId=AKIAING73PPL74JOUHRA&tag=runrepcom-rn-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B075QL3XWL&psc=1
530	20	New Balance 840 v3			https://www.amazon.com/s?k=New+Balance+840+v3
531	21	Altra Lone Peak 3.5 Mid Mesh	['Synthetic', 'Imported', 'Rubber sole', 'Shaft measures approximately mid-top from arch', 'DESIGNED TO IMPROVE: Natural Foot Positioning, Toe Splay, Comfort.', 'PLATFORM: Fully cushioned Zero Drop platform and FootShape toe box. CUSHIONING: Medium. STACK HEIGHT: 25mm. LAST: SD6-M.', 'MIDSOLE: Dual layer EVA with A-Bound. OUTSOLE: DuraTread rubber with TrailClaw. INSOLE: 5mm Mountain Footbed. UPPER: Abrasion-resistant mesh with minimal seams.', '', '']	"Its not often I write negative reviews, but my hands are tied. The shoes are very comfortable and breathe extremely well but the sole has already begun to separate from the upper. Despite quite a bit of online searching, I have been unable to find any good medical, postural, or anatomical reason why any footwear should have an elevated heel area. Seems like the practice began long ago when men wanted to look taller than they were and ultimately everyone got conditioned and used to heels that were at least somewhat elevated. But I don't discount those who point out that an unnatural extra half-inch or more under the heel can throw off natural gait and posture significantly. My first zero drop shoes were Altra Lone Peak 3.0 low tops in a bright color that was not my preference for hiking, though the shoes were extremely comfortable once I became conditioned to the lack of an elevated heel. I emailed Altra and suggested that they make a more neutral colored version especially suited to hiking, given the number of long distance thru hikers who were gravitating to Altra products. I doubt it was the result of my suggestion, but I was very glad to see the mid-height Altra Lone Peak 3.5 shoes come out in tan color and with higher tops. Looked like just what I'd asked for and thus I had to order a pair to try on mountain trails. The new mid-height 3.5's are very comfortable and easily wide enough for me though not designated as a size ""wide"". A combination that makes it easy to slip, sort of like walking on marbles on a hard floor. I was probably making the descent faster than was wise. Not necessarily a bad thing. But these Altra Mid 3.5's are the best and most comfortable footwear I have found so far for the mountain trail conditions that I encounter most commonly. The traction is great which is highly important. The non-waterproof feature is an absolute must for me as I like to allow my feet to dry out after walking through a creek instead of slopping around in a GoreTex membrane for hours on end. The shoes are comfy and fit well albeit a bit small; would go 1/2 size up. Offer lots of cushion, but a bit like walking on a water balloon off trail. I have a pair of ten year old size 12 casual shoes (Merrells) that still fit me with plenty of room. But over the last two years I have had to by a solomon 13w, size 11 xero cloud sandals (fit perfectly. Love these sandals), and if i were to do it over I would have bought a size 14 in these lone peaks. One thing I did find is that if you look for the European size (size 47 in my case) you have a much better chance of getting a proper fit on the first try. I followed what other reviews said about size and I ordered up a half size and I am very happy with the size. With that being said, these are THE best boots I have ever had on my feet. When I put these boots on, I cried they felt sooooo good. I Love the wide footbox and the Zero-drop is wonderful. I love to just wear them. They make me want to hike like no other boot I've owned. Thank you Altra. Great for all day hiking. I would have preferred one size larger to allow a little more room. The 2nd is one half size larger and fits perfectly, and these would have fit perfectly if one whole size larger. Although snug, they are still great, and they will certainly get a lot of wear and use. Lightweight, comfortable, breathable, and right in style."	https://www.amazon.com/Altra-Mens-Lone-Peak-Mesh/dp/B01MU35G1E?SubscriptionId=AKIAING73PPL74JOUHRA&tag=runrepcom-rn-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B01MUCM5VF&psc=1
532	22	Adidas Vigor Bounce	"['100% Mesh', 'Imported', 'Rubber sole', 'Weight: 9.5 ounces (size 9); Runner type: neutral; Midsole drop: 8.5 mm', 'BOUNCE provides energized comfort for all sports, all day', 'Breathable air mesh upper with protective overlays offers durability and support; Padded collar provides enhanced cushioning; Printed ""adidas"" graphic on side', 'Supportive synthetic cage for best lockdown']"	"Great shoes and feel confortable prices was very good on amazon and shipping was very fast is a little heavy shoes but look great. I'm very happy Loved these so much I bought a second pair. Went to SE Asia last month and these wewre amazing while hiking / walking 5-10 + miles a day, day after day. Really like this shoe for trail running and general ""offroading"". I wore this for a 12 hour Spartan race event and they were great. The fit was strong enough to stay on my foot through slogs and slogs of mud, but loose enough so that my feet didn't go numb with heavy movement (like a 3 mile ruck run through a corn field). When they aren't covered in gunk they look pretty good too. Nice looking shoes (black-neon green), good grip, great for short runs. I stepped up my workouts and using these on the elliptical, treadmill, and significant walking/jogging on paved surfaces. Overall i really like them, they are a little snug but that was to be expected and what i wanted. I do like the support and they are meeting all expectations for my use. Another plus was the color; I like yellow athletic shoes. Love adidas, own every pair generation of vigors. First time i put them on wanted to send back, glad i didnt few hours wearing them around house i didnt want to take them off. Feet stay warm and dry and my socks are never wet or sweaty. I wanted the vigor 6 but I couldnt find any my size so I tried these out. I would like to see maybe a toe cap on this shoe to make it better. The traction is great on hardwood, linoleum, tile, concrete, dirt, rocks, just about everything really even fairly decent grip on wet granite until you find a mossy spot. I liked the vigor 6 rubber soles better they seem to last longer with the bigger lugs that were very reminiscent of a bmx bike tire tread where as these have the smaller lugs and they are wearing down faster. I was hoping for an upgrade to a great shoe and got a near miss, i want the vigor 6 back, these are not an improvement. Read more I love those sneakers. They offered very good support and traction on all kinds of terrain. I like the wider heal too, definitely helped over uneven surfaces. Highly recommended."	https://www.amazon.com/dp/B01H678RX6/ref=asc_df_B01H678RX61555758000000?tag=runrepcom-20&creative=395261&creativeASIN=B01H678RX6&linkCode=asn&psc=1
533	23	Salomon XA Pro 3D CS WP	['Water Resistant Textile', 'Imported', 'Rubber sole', 'Weather protection : full waterproof bootie', 'Stability : 3d chassis stabilizes the foot without sacrificing forefoot mobility', 'Aggressive grip: contagrip with aggressive lug design ensures grip on all surfaces and terrain types.', 'Outsole: high abrasion contagrip / high traction contagrip', 'Chassis: 3d advanced chassis']	"The crinkly noise doesn't bother me, in fact I didn't notice it until I read about it in the reviews. But it is definitely there, I can flex my toes and hear and feel the plastic crinkle. nbd to me.

3. But on these shoes, it feels like that scooped out part is too far back and my ankle bone is rubbing on the front. I am going to hope this will go away after a breaking in period. (I'll put in a pic to show the ankle bone thing)

4. Like it lifts out of the back and the shoe doesn't come up with the heel at first. Not a major big deal but less than ideal. The shoe fits nice and snug everywhere else and I wouldn't want a smaller size. Okay, that's it for the cons, now to PROs:

1. Nice build: Looks great, feels real snug w/ the lacing system which is fast and secure. Also just feels like a real solid shoe, well insulated and built tough. (this could be a bonus for anyone wearing them in cold weather, but it rarely drops below 50F here, even in the winter.) Good support. Bottom tread feels grippy and looks like it will last.

2. Price isn't bad ($100) for a quality shoe, esp when lots of others are in the $150-$250 range these days. Product support by Salomon is repair/replace for first 400 miles, or so I've been told. Plus Amazon has a great return policy, which I am going to utilize now to trade these in and get a NON- waterproof/GTX/Gortex pair in hopes they will be cooler (temperature wise)

I hope this review helps you get the right shoe for you. If you have a question I will try to answer it. :D gl

Oh yeah, SIZING: I normally wear a men's 11 (I am male); I ordered a men's 11 and it feels just right, with just a little bit of extra room in the toe. Read more Salomon's XA Pro 3D CS has been my go to trail shoe for a number of years. The salomon XA pro 3D are a fantastic shoe for almost any activity. Ive been using mine for about 4 months now and I have not found any complaints. The 11.5 was a great choice. My two favorite things about these shoes are the drawstring laces and the waterproofing. The laces are incredibly easy, quick and durable. I think half the reason I wear these everyday is because theyre so easy to put on. For the past two weeks Ive been wearing these in the snow and they are great. My feet have stayed warm and dry the entire time. I am slightly concerned for the summer with breathability but I love them so much Im considering purchasing a second pair that isnt waterproof for then. Overall I would completely recommend these to anybody with an active outdoor lifestyle. Ive put these shoes through the ringer and still look as good as they day I got them.

(PSA- if you are purchasing these for use on set, I would recommend wearing them for a bit beforehand. The material is pretty loud when initially wearing them but after about two weeks they broke in.)
Read more These are really great shoes, for Spring and Fall hiking. I was very skeptical of the quick lace system but now I really like the system. They're very comfortable out of the box, and I've been using them around town when the weather is wet or some snow on the ground. The fit is perfect and I use a medium weight Winter sock. They look good too, for what's it worth. I have had a version of this shoe for ten years and love them. Waterproof and very comfortable. The laces make it very easy to put on. To be on the safe side order them in three sizes. They were great shoes so I was looking to replace them with a similar shoe. The toe is less robust and the shoe is lighter and a bit less rugged. More rugged, a bit more like a light hiking shoe than a runner. I tried the standard XA pro, the XA Pro CS WP (water proof), and the XA Pro GTX (goretex) and liked the CS WP best. The standard XA breaths great but is not waterproof. The CS WP is a perfect compromise."	https://www.amazon.com/Salomon-Mens-Waterproof-Trail-Runner/dp/B01HD6R2AE?SubscriptionId=AKIAING73PPL74JOUHRA&tag=runrepcom-rn-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B01J3ZDA2M&psc=1
534	24	Nike Free RN Distance	['fabric-and-synthetic']	These are great running shoes. Light and feels strong. I've used them for a week now so I don't know how long they will last but they are great for running 6 to 8 miles at a time so far. I bought these shoes in the midst of working 60 hour weeks during the 2017 peak season at Amazon and I must say that I don't think I could have made it through without them. It was a night and day difference after switching to the Nike Free RN Distance. The blisters went away, the shin splints never returned, and my knees feel much better. I actually still feel like moving around after work. They're VERY comfortable, look even nicer in person, and I would highly recommend these shoes to someone that is highly active on their feet for long periods of time. As for the noise people are complaining about, it's true. They are quite clicky sounding when you first start wearing them, however, I have found mine to be pretty much silent after a good break in period. Great shoe overall. Hope this review helps. Amazing running shoes. These come recommended by roadrunners magazine so I ordered, tested, and I like feel. Superior running shoe. Fits like a well worn glove. Expensive but worth every dollar. Provides the benefits of every technological advance in padding,support , breath ability in a light as a feather shoe. I get complimented on the style of the shoe regularly, so there's that. EXCELLENT PRODUCT! MY SON IS ABSOLUTELY HAPPY, COMFORTABLE WEAR FOR THE WHOLE DAY! LIGHT AND GOOD LOOKING! HIGHLY RECOMMEND IT! A very good looking shoe, but cut a little low around the ankle for my taste. Also, I get a sucking feeling and sound from the left shoe. Sorta like a suction cup. Fit as expected. Excellent running shoe ??	https://www.amazon.com/Distance-Black-White-Dark-Grey-Wolf-827115-010/dp/B00GST4PIA?SubscriptionId=AKIAING73PPL74JOUHRA&tag=runrepcom-rn-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B0096ERVOY&psc=1
535	25	New Balance Fresh Foam Arishi Sport			https://www.amazon.com/s?k=New+Balance+Fresh+Foam+Arishi+Sport
536	26	Adidas Pure Boost All Terrain	['synthetic-and-leather', 'Authentic']	This is my 12 pair of the Pureboost and I have not been disappointed yet	https://www.amazon.com/dp/B0794CVRHN/ref=asc_df_B0794CVRHN1555758000000?tag=runrepcom-20&creative=395261&creativeASIN=B0794CVRHN&linkCode=asn&psc=1
537	27	Nike Free RN Commuter 2017	['synthetic-and-mesh', 'sku=880841-100-9.5']	"Not sure if that is just intentional due to the intended functionality of these shoes, but if you just want good-looking, comfortable,
everyday shoes like I did, order half a size up. These shoes are super cute. Love the feel, but I normally wear an 8.5 in the Nike Frees, and because of other reviews, I ordered a 9.5. Thank God. They fit perfect. I teach Zumba and they are a little slick inside on a gym exercise floor, but they would be fine outdoors. So up to you, but for sure size up. Thanks Loved the look but OMG! Small small small . Im regularly an 8 ordered a 9 and it was super tight. Fit her perfect. ????. The other reviews almost encouraged me to buy a bigger size but im glad i went with my normal nike shoe size. i got a 9.5 and they fit me just as well as any other nike shoe that i own. they are easy to get on for me and they look great on! the picture on here made these look more tan than white, but in person they are closer to white. but not blinding white like some shoes which is perfect. i also love how the nike brand isnt obvious and in your face, but they still look like high end cute and fashionable sneakers. they shipped very fast and i am in love! they would look best with no show socks. I already own 3 pairs of Nike free runs all size 7 but these are tighter than my others. I usually buy them so they are a little big so these fit tight but are fine with thin socks. I wish I would have ordered a 7.5 but all in all great shoe. Not returning because they are fine with thin socks and I cant wait to wear them to the gym LOVE these shoes. They fit the smallest bit tight but I like it because they stay in place while I run (which is usually an issue with slip on sneakers). I also love slipping them on at 4:50 am when I am heading to work. Sometimes even tying your shoes is too much so early in the morning CON-
I have an old pair of Nike Free RN .. blue color and that size is 7.5US fits perfectly. This exact style of NIKE FREE RN CMTR 2017 runs really small. So if you are a size 7.5US .. really suggest ordering a while size up 8.0US

PRO-
Other than size running smaller than usual, great style and same comfortable cushion as my old pair Nike free run
Will be ordering size up if available."	https://www.amazon.com/Nike-Free-RN-Commuter-2017/dp/B06XQH5BQ4?SubscriptionId=AKIAING73PPL74JOUHRA&tag=runrepcom-rn-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B004TNF01I&psc=1
538	28	Asics Gel Kayano 24 Lite-Show	['Manmade,Mesh', 'Imported', 'Rubber sole', 'Shine through those low-light runs in the brilliance of the ASICS® GEL-Kayano® 24 Lite-Show!', 'Predecessor: Gel-Kayano 23 Lite-Show.', 'Support Type: Overpronation/Stability.', 'Cushioning: High energizing cushioning.', 'Surface: Road. Differential: 10 mm. Reflective upper boosts visibility in low-lighting conditions. FluidFit upper technology combines multi-directional stretch mesh with stretch synthetic reinforcements that adapt to the foot for a glove-like fit. Lace-up closure. Plush tongue and collar. Breathable fabric lining. ComforDry X-40 sockliner offers antimicrobial and moisture-management properties for a drier, healthier environment. I.G.S® employs linked componentry to enhance']	"This is the best pair yet. Here's a list below of Asics I've owned:
Kayano 21, 22, 23
Quantum 360
Quantum 360 CM
Nimbus 18
Kayano 24 fit me the best. The front toe box its very well. It's a at the Toe Box (Front of the shoe) and the heel has superb support. It hugs the heel slightly without being uncomfortable. The cushioning around the heel and ankle area is the BEST out of all the shoes I've owned listed above. Almost forgot to mention, the lite show on this model is the best yet. These shoes are back to how Kayanos used to fit. Nice work Asics. Great shoe, this is like the 6th kayano Ive owned. The fit is slightly different and the comments on the shoe being a little firmer are right, but nothing that made me think twice. This color is more of a white and gray which wasnt my first choice but it seemed like the shoe was selling fast. They are a little wider in the toe box, which I actually liked in comparison to the 22 and 23 series. I am coming from the GT2000 4 and when I was looking for an upgrade, all reviews said the new GT 2000's were not up to par with the previous versions. I have plantar fasciitis and every site I reviewed for the best running shoes for my condition and the Kayano's 24's were at the top of nearly every list so I gave them a go. They are a bit on the pricy side but they are worth every penny. Would definitely buy these again and again and again if the quality holds up. The shoe is very light and comfortable. Only issue that I have is that it doesnt offer enough support for over pronation. I tried running with them tight as I can get for comfort, but that wouldnt work for as I run my feet swell and the shoes felt even tighter. I am a big fan of the Asics Gel TR 150,170 and 180 leather cross trainers because they provide excellent support for my overpronation and I thought I would try the Kayano 24 in the hope that they would match the quality and support of the Gel TR series,they don't. That said, they do provide support if tied securely and used for running only, not cross training.The lateral support does not match that of the Gel TR series nor for that matter the Brooks Adrenaline GTS series of runners, which I prefer. Slightly wide near the ankle and feels like its almost going to come out when I am walking. Wish I could return this. Great show. When strong lights hit this, it gives off this purpley orangey hue"	https://www.amazon.com/ASICS-Mens-Gel-Kayano-Lite-Show-Running/dp/B0714BL94L?SubscriptionId=AKIAING73PPL74JOUHRA&tag=runrepcom-rn-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B07C6CZ6GK&psc=1
539	29	Nike Air Max Sequent	['n/a']		https://www.amazon.com/dp/B005HTZ9LY/ref=asc_df_B005HTZ9LY1555758000000?tag=runrepcom-20&creative=395261&creativeASIN=B005HTZ9LY&linkCode=asn&psc=1
540	0	La Sportiva Unika	['', 'Infinitoo Technology uses PU foam for high energy return and unmatched cushion over time', 'Rock-Guard skin for increased longevity and protection from debris; First Mountain Running shoe made in Europe', 'Lace-Up Harness Structurally integrates the uppers to the midsole distributing the tension evenly', 'Stability-Lugs keep the shoe stable in a dynamic situations on all types of technical terrain', 'Frixion XF 2.0 outsole compound is super-grippy and light weight']	Started wearing la sportive over the last 2 years and have been very happy with them. I recommend trying them on a treadmill first so you can return them	https://www.amazon.com/Sportiva-Unika-Running-Shoe-Mens/dp/B071G5DLJR?SubscriptionId=AKIAING73PPL74JOUHRA&tag=runrepcom-rn-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B078KDRMFH&psc=1
541	1	Scott Kinabalu Supertrac	['', 'Lace Bungee', 'Wet-Traction-Rubber', 'Self-Cleaning Lug Positioning', 'Upper: Mesh/No-Sew', 'Lower: EVA/rubber']	They feel great running on cross country trails with snow, ice, roots, and mud.	https://www.amazon.com/Scott-Kinabalu-Supertrac-Trail-Running/dp/B01C3FYYF6?SubscriptionId=AKIAING73PPL74JOUHRA&tag=runrepcom-rn-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B01CRBP27A&psc=1
542	2	Saucony Excursion TR 9	['100% Synthetic', 'Imported', 'Rubber sole', 'Sturdy trail shoe in breathable mesh featuring bright color pops at laces and logos', '8 mm heel-to-toe offset', 'Removable insole', 'Heel GRID cushioning system', 'XT-600 carbon rubber outsole']	"The shoes are pretty comfortable and I wear them to walk vs run. The shoes provide good arch support and I feel overall cushion is decent. If you decide to purchase, I would recommend going 1/2 size up. I really like the look of these shoes. They work as general workout trainers but also fit in with a pair of jeans. These are really comfortable and supportive. Sauconys fit my feet better than any other brand so this is going to be highly subjective. When my brother decided that he needed a new pair of shoe my husband and I worked on convincing to buy this brand. He found a pair he likes and is happy with his decision. He says ""I actually am really happy with the shoe. They are comfortable and my feet are no longer in pain."" He also mentioned that he liked the pop of color since his shoe's have to be black for work. I have tried many other shoes since then, but couldn't get the right fit, so I tried the newest version of a proven shoe (for me). I mostly walk in these, but I like that they are ""off road"" ready, which I sometimes do, plus I can run pavement in them without issue. Build quality seems good for now. I have had a few Saucony shoes in the last few years that didn't last as long as I had hoped so I will update this review if that is the case with these. The are great trail runners, especially at around $40. The traction is excellent for dirt, grass, sand, and gravel. The sole could be a bit beefier; when running though particularly rocky terrain I feel way more than I would like to, and the sole tends to flex a little more than I'm comfortable with. And they look good too. He wears them with a Spenco 3/4 arch support (also from amazon) My son likes these trail runners. He says the fit is good and the durability is ok so far- two weeks in. After years of great footwear we decided to give them another try. So far so good. As a Mom I like that the Saucony swish mark is reflective for all the evenings spent outside."	https://www.amazon.com/dp/B010TQ6T72/ref=asc_df_B010TQ6T721555758000000?tag=runrepcom-20&creative=395261&creativeASIN=B010TQ6T72&linkCode=asn&psc=1
543	3	Nike Flex Fury 2	['Synthetic', 'item contains fur', 'Dual-density foam midsoles are contoured for cushioning and supportive flexibility', 'Low-profile rubber outsoles offer a lightweight', 'Swoosh design trademarks on the sides', 'Lace closures', 'Category: Heels & Pumps']	Super cool shoes at a very reasonable price compared to most Nikes or tennis shoes these days. They are very lightweight and comfortable, and the style works well for sporty or casual wear. Clean without a bunch of crazy colors. Pros: comfort, color, style, price. Hard to find and I wish I'd bought 2 or 3 pairs at the time. My husband loves them. He says they are very comfortable and light and he is running on clouds with them. Love these shoes. Not heavy and very comfortable. Excellent Great gym shoes. Comfortable and they look good.	https://www.amazon.com/dp/B01MY0O0JF/ref=asc_df_B01MY0O0JF1555758000000?tag=runrepcom-20&creative=395261&creativeASIN=B01MY0O0JF&linkCode=asn&psc=1
544	4	Asics GT 1000 7 SP	['Synthetic', 'Imported', 'Rubber sole', 'DUOMAX SUPPORT SYSTEM: A dual density midsole system positioned to enhance support and stability, positioned sport specifically.', 'TRUSSTIC SYSTEM TECHNOLOGY: Reduces the weight of the sole unit while retaining the structural integrity of the shoe.', 'REFLECTIVITY: Contains reflective materials designed to enhance visibility during low light hours.', 'SPEVAFOAM 45 LASTING: Employs 45 degree full length SpEVAFOAM 45 lasting material for a soft platform feel and improved comfort.', 'AHAR PLUS OUTSOLE: Strategically positioned in critical areas of the outsole, this exceptionally durable compound is 50% more durable than standard ASICS High Abrasion Rubber.']	It's probably a little early to do a thorough review, but these Asics seem to be good. I've been an Asics fan for many years now (switched over from other mfrs depending on the type of shoe). I initially to them for running shoes, and liked them so much I tried their tennis shoes and have been equally pleased. These are a good fit and look nice. I hope they last and have no reason to think they won't. Toe box initially a bit tight but after 2 days of wearing, they break in nicely. Not bad. I'm very satisfied. Ive own a couple of ASICS runners (Kayano, Cumulus, Sonoma) and the comfort level of this pair ranks alongside the rest of them. Felt like Ive worn them for ages. Kudos to Asics for coming up with such fine shoes. Did run in them on a Treadmill (still cold here), was not totally pleased, BUT, suspect the tread pattern and fit would support out door on hard pack surfaces -- will test in the spring. Beautiful asics Great fit and quality. I would add just a little more insert support. Was a little close at first but the shoe now is perfect fit. Everyone loves it Perfect. So darn comfortable. I love some ASICS!!!	https://www.amazon.com/ASICS-GT-1000-Mens-Running-Shoe/dp/B077MQ6B2G?SubscriptionId=AKIAING73PPL74JOUHRA&tag=runrepcom-rn-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B07J6957ML&psc=1
